session_id,user_id,restaurant_id,cuisine,item_id,category,price,timestamp
533,12,34,South Indian,79,Dessert,170,2025-01-22 07:33:00
534,89,22,North Indian,125,Main,485,2025-03-07 12:30:00
535,183,27,South Indian,71,Main,354,2025-01-20 18:47:00
535,183,27,South Indian,45,Dessert,191,2025-01-16 15:04:00
536,33,30,South Indian,120,Side,387,2025-01-04 05:29:00
536,33,30,South Indian,69,Drink,332,2025-03-06 12:57:00
537,36,43,North Indian,113,Drink,453,2025-03-04 09:44:00
537,36,43,North Indian,180,Main,159,2025-02-06 10:55:00
537,36,43,North Indian,16,Dessert,356,2025-01-31 11:12:00
538,71,3,North Indian,132,Side,421,2025-01-17 03:59:00
538,71,3,North Indian,183,Side,198,2025-02-25 23:54:00
538,71,3,North Indian,134,Drink,160,2025-01-25 16:08:00
539,16,8,Fast Food,9,Drink,373,2025-02-04 12:13:00
539,16,8,Fast Food,124,Main,179,2025-02-08 00:29:00
540,101,47,North Indian,189,Main,280,2025-01-08 05:17:00
540,101,47,North Indian,24,Drink,139,2025-02-08 02:22:00
540,101,47,North Indian,119,Main,214,2025-01-28 17:42:00
541,71,37,North Indian,74,Dessert,363,2025-01-23 00:16:00
541,71,37,North Indian,55,Side,253,2025-01-02 07:14:00
541,71,37,North Indian,73,Dessert,315,2025-03-08 06:27:00
542,65,6,North Indian,181,Side,285,2025-02-16 07:04:00
542,65,6,North Indian,4,Drink,357,2025-02-03 07:15:00
542,65,6,North Indian,54,Side,489,2025-02-23 18:36:00
542,65,6,North Indian,189,Drink,246,2025-02-24 10:38:00
543,156,40,North Indian,76,Main,161,2025-01-12 07:06:00
543,156,40,North Indian,45,Main,470,2025-02-27 11:38:00
544,119,44,North Indian,170,Dessert,412,2025-01-23 10:14:00
544,119,44,North Indian,4,Drink,365,2025-02-25 22:11:00
544,119,44,North Indian,22,Main,219,2025-03-07 03:33:00
545,182,23,Fast Food,2,Main,291,2025-01-21 05:44:00
546,15,46,Fast Food,109,Side,135,2025-01-04 17:35:00
546,15,46,Fast Food,187,Dessert,266,2025-01-02 14:23:00
547,128,21,South Indian,174,Side,134,2025-02-22 08:37:00
547,128,21,South Indian,174,Main,404,2025-01-08 02:24:00
547,128,21,South Indian,185,Drink,298,2025-01-13 11:13:00
547,128,21,South Indian,98,Main,138,2025-03-07 11:36:00
548,156,13,North Indian,137,Drink,249,2025-02-14 17:21:00
548,156,13,North Indian,108,Side,186,2025-02-09 11:09:00
548,156,13,North Indian,83,Side,335,2025-01-21 20:00:00
548,156,13,North Indian,146,Dessert,343,2025-02-09 04:33:00
549,40,48,Fast Food,169,Dessert,143,2025-02-14 22:31:00
549,40,48,Fast Food,3,Drink,222,2025-02-06 14:12:00
550,96,4,South Indian,178,Drink,211,2025-02-11 23:38:00
550,96,4,South Indian,121,Main,342,2025-02-11 22:33:00
551,153,27,North Indian,48,Main,258,2025-02-02 22:46:00
551,153,27,North Indian,62,Main,328,2025-01-24 11:22:00
551,153,27,North Indian,40,Main,276,2025-01-24 07:13:00
552,109,27,North Indian,30,Drink,351,2025-01-01 17:52:00
552,109,27,North Indian,87,Dessert,287,2025-01-01 14:47:00
552,109,27,North Indian,142,Main,404,2025-02-22 22:02:00
552,109,27,North Indian,188,Drink,260,2025-01-25 09:52:00
553,179,26,North Indian,105,Main,472,2025-02-07 20:14:00
553,179,26,North Indian,3,Side,418,2025-03-04 19:08:00
553,179,26,North Indian,44,Main,412,2025-02-01 00:04:00
553,179,26,North Indian,166,Main,411,2025-02-09 00:16:00
554,157,6,South Indian,122,Drink,311,2025-01-13 09:08:00
554,157,6,South Indian,1,Drink,500,2025-02-06 18:00:00
555,74,24,North Indian,34,Drink,238,2025-01-15 22:55:00
555,74,24,North Indian,1,Dessert,146,2025-03-05 21:37:00
555,74,24,North Indian,160,Side,186,2025-02-09 02:40:00
555,74,24,North Indian,83,Main,265,2025-02-04 21:40:00
556,139,26,South Indian,68,Drink,273,2025-02-05 19:09:00
557,76,21,South Indian,121,Side,496,2025-01-08 19:16:00
558,120,30,North Indian,20,Main,469,2025-02-03 03:35:00
558,120,30,North Indian,68,Drink,456,2025-02-04 07:38:00
559,102,12,South Indian,135,Dessert,280,2025-03-01 05:17:00
559,102,12,South Indian,64,Side,488,2025-01-04 14:09:00
559,102,12,South Indian,55,Drink,156,2025-02-17 10:17:00
559,102,12,South Indian,66,Dessert,167,2025-03-02 06:57:00
560,174,15,Fast Food,92,Drink,137,2025-03-07 00:51:00
560,174,15,Fast Food,64,Side,237,2025-02-24 17:31:00
560,174,15,Fast Food,103,Main,500,2025-01-07 11:36:00
560,174,15,Fast Food,132,Dessert,457,2025-02-27 06:21:00
561,75,34,Fast Food,96,Drink,366,2025-02-08 18:08:00
561,75,34,Fast Food,55,Main,496,2025-01-23 18:01:00
561,75,34,Fast Food,159,Side,337,2025-01-25 20:44:00
562,173,31,North Indian,74,Drink,334,2025-01-16 08:39:00
562,173,31,North Indian,112,Dessert,372,2025-02-22 03:40:00
563,182,40,North Indian,30,Main,476,2025-01-13 19:57:00
564,2,17,Fast Food,35,Drink,235,2025-03-02 02:52:00
565,17,2,South Indian,47,Dessert,228,2025-02-02 06:40:00
565,17,2,South Indian,10,Main,152,2025-02-05 08:04:00
566,147,39,North Indian,194,Drink,494,2025-02-21 23:25:00
566,147,39,North Indian,175,Side,405,2025-02-03 08:36:00
567,114,14,Fast Food,148,Side,148,2025-03-03 16:12:00
568,182,19,North Indian,73,Side,345,2025-01-17 10:40:00
568,182,19,North Indian,9,Side,238,2025-01-06 02:51:00
569,13,34,Fast Food,175,Dessert,121,2025-01-29 07:20:00
569,13,34,Fast Food,113,Dessert,192,2025-01-23 22:13:00
569,13,34,Fast Food,3,Side,197,2025-02-13 09:58:00
569,13,34,Fast Food,53,Side,214,2025-01-02 15:48:00
570,17,17,North Indian,186,Main,262,2025-02-03 22:39:00
570,17,17,North Indian,100,Dessert,110,2025-02-22 02:27:00
571,66,15,South Indian,81,Main,253,2025-02-13 10:54:00
571,66,15,South Indian,93,Drink,422,2025-02-06 02:29:00
572,180,42,Fast Food,133,Drink,145,2025-02-24 19:05:00
573,132,44,South Indian,168,Main,290,2025-01-22 16:41:00
574,85,16,North Indian,189,Main,481,2025-02-08 12:05:00
575,68,3,South Indian,102,Dessert,388,2025-02-05 17:22:00
575,68,3,South Indian,145,Main,145,2025-01-31 05:40:00
576,127,46,Fast Food,63,Dessert,335,2025-03-10 10:08:00
576,127,46,Fast Food,129,Side,285,2025-03-09 01:45:00
576,127,46,Fast Food,187,Side,202,2025-01-27 12:09:00
576,127,46,Fast Food,44,Drink,278,2025-01-19 09:11:00
577,84,37,South Indian,192,Side,310,2025-03-08 20:24:00
577,84,37,South Indian,143,Dessert,377,2025-01-18 03:11:00
577,84,37,South Indian,189,Drink,195,2025-02-10 03:57:00
578,60,6,Fast Food,34,Dessert,187,2025-02-03 13:06:00
578,60,6,Fast Food,119,Dessert,112,2025-01-17 00:07:00
579,89,16,North Indian,66,Main,424,2025-03-01 20:23:00
579,89,16,North Indian,111,Drink,419,2025-02-21 04:55:00
579,89,16,North Indian,42,Dessert,194,2025-02-04 07:32:00
580,24,13,Fast Food,31,Drink,194,2025-01-09 10:19:00
580,24,13,Fast Food,142,Main,216,2025-01-26 06:35:00
580,24,13,Fast Food,162,Side,373,2025-02-07 15:19:00
581,131,27,South Indian,80,Side,261,2025-01-29 04:51:00
581,131,27,South Indian,95,Side,189,2025-01-15 15:05:00
581,131,27,South Indian,51,Drink,450,2025-01-13 01:36:00
581,131,27,South Indian,132,Side,332,2025-02-01 19:48:00
582,88,50,Fast Food,45,Side,233,2025-03-06 19:04:00
582,88,50,Fast Food,62,Drink,163,2025-02-28 12:16:00
583,41,49,Fast Food,29,Side,303,2025-02-07 18:52:00
584,110,27,South Indian,146,Drink,291,2025-01-02 15:46:00
584,110,27,South Indian,64,Dessert,359,2025-03-01 20:11:00
585,10,17,Fast Food,121,Side,293,2025-01-28 20:59:00
585,10,17,Fast Food,161,Dessert,471,2025-01-12 23:41:00
586,132,15,Fast Food,50,Dessert,136,2025-01-23 11:37:00
586,132,15,Fast Food,27,Dessert,288,2025-01-26 07:33:00
586,132,15,Fast Food,98,Dessert,160,2025-01-19 20:04:00
587,27,24,South Indian,70,Drink,497,2025-02-03 20:22:00
587,27,24,South Indian,132,Main,143,2025-02-16 01:21:00
588,154,49,Fast Food,167,Drink,442,2025-01-23 18:40:00
588,154,49,Fast Food,54,Side,403,2025-01-15 14:30:00
588,154,49,Fast Food,58,Side,168,2025-02-09 23:17:00
589,155,6,Fast Food,188,Side,428,2025-03-09 09:49:00
589,155,6,Fast Food,54,Side,374,2025-02-07 20:09:00
590,115,38,South Indian,131,Drink,188,2025-01-15 00:05:00
590,115,38,South Indian,91,Side,344,2025-02-11 21:39:00
590,115,38,South Indian,188,Side,438,2025-02-03 09:24:00
590,115,38,South Indian,177,Dessert,454,2025-01-29 13:01:00
591,84,47,North Indian,60,Main,252,2025-02-15 19:11:00
592,176,12,South Indian,142,Dessert,427,2025-02-02 07:56:00
592,176,12,South Indian,140,Dessert,208,2025-03-04 01:17:00
592,176,12,South Indian,130,Side,363,2025-01-08 12:21:00
593,28,14,North Indian,112,Drink,429,2025-01-26 05:02:00
593,28,14,North Indian,109,Dessert,246,2025-02-12 03:52:00
594,154,50,North Indian,53,Main,417,2025-02-03 06:30:00
595,73,41,North Indian,141,Side,298,2025-02-13 01:39:00
595,73,41,North Indian,142,Dessert,221,2025-01-10 00:32:00
595,73,41,North Indian,99,Drink,480,2025-01-11 06:31:00
595,73,41,North Indian,32,Main,111,2025-01-27 03:01:00
596,116,46,South Indian,8,Drink,113,2025-01-24 13:57:00
596,116,46,South Indian,139,Dessert,460,2025-01-27 07:33:00
597,69,23,South Indian,169,Drink,464,2025-01-19 15:08:00
597,69,23,South Indian,105,Side,207,2025-03-06 00:58:00
598,27,45,South Indian,173,Dessert,133,2025-02-17 01:42:00
598,27,45,South Indian,21,Dessert,194,2025-01-14 06:22:00
599,95,3,Fast Food,83,Dessert,342,2025-01-13 23:53:00
599,95,3,Fast Food,21,Drink,171,2025-02-09 15:38:00
599,95,3,Fast Food,178,Dessert,392,2025-02-21 22:01:00
600,63,26,South Indian,132,Drink,287,2025-02-08 16:14:00
600,63,26,South Indian,109,Dessert,457,2025-03-01 23:44:00
600,63,26,South Indian,183,Drink,198,2025-01-03 12:16:00
601,25,26,Fast Food,140,Dessert,110,2025-02-26 18:12:00
601,25,26,Fast Food,123,Dessert,349,2025-02-01 04:25:00
602,95,36,South Indian,22,Dessert,355,2025-02-26 12:21:00
602,95,36,South Indian,45,Dessert,275,2025-03-05 05:31:00
602,95,36,South Indian,191,Dessert,448,2025-01-20 21:46:00
603,152,40,Fast Food,2,Drink,106,2025-01-12 09:17:00
604,65,13,North Indian,38,Drink,295,2025-03-05 19:18:00
605,79,37,South Indian,45,Main,396,2025-01-09 01:09:00
605,79,37,South Indian,34,Dessert,444,2025-01-07 15:02:00
606,28,38,North Indian,107,Dessert,317,2025-02-03 02:14:00
606,28,38,North Indian,106,Drink,457,2025-02-10 06:07:00
606,28,38,North Indian,99,Drink,207,2025-01-23 04:23:00
607,194,7,North Indian,96,Dessert,264,2025-01-26 07:11:00
607,194,7,North Indian,126,Dessert,198,2025-01-11 19:02:00
608,132,8,North Indian,154,Side,378,2025-03-04 06:08:00
609,8,48,North Indian,12,Drink,246,2025-03-10 13:58:00
609,8,48,North Indian,28,Dessert,476,2025-02-26 23:54:00
609,8,48,North Indian,159,Drink,459,2025-01-25 09:20:00
610,199,33,Fast Food,173,Main,188,2025-01-22 15:31:00
610,199,33,Fast Food,40,Drink,264,2025-02-14 14:45:00
611,80,50,South Indian,117,Dessert,176,2025-01-24 14:45:00
611,80,50,South Indian,79,Main,326,2025-02-07 10:55:00
611,80,50,South Indian,81,Drink,431,2025-02-19 03:21:00
612,51,38,North Indian,60,Side,293,2025-01-15 10:13:00
613,105,33,Fast Food,170,Dessert,244,2025-02-21 13:50:00
613,105,33,Fast Food,2,Main,253,2025-01-01 08:02:00
613,105,33,Fast Food,181,Dessert,476,2025-01-28 04:44:00
614,50,25,North Indian,186,Side,191,2025-01-01 07:15:00
614,50,25,North Indian,185,Dessert,242,2025-02-25 07:32:00
614,50,25,North Indian,196,Dessert,181,2025-01-22 19:53:00
614,50,25,North Indian,97,Drink,255,2025-02-12 15:26:00
615,37,42,North Indian,126,Drink,461,2025-02-12 06:52:00
616,56,47,South Indian,84,Main,137,2025-01-18 09:44:00
616,56,47,South Indian,70,Main,442,2025-01-28 02:17:00
617,178,46,Fast Food,9,Side,321,2025-02-23 20:18:00
618,87,19,South Indian,49,Side,217,2025-01-28 00:16:00
618,87,19,South Indian,80,Side,455,2025-03-10 22:56:00
618,87,19,South Indian,172,Drink,400,2025-02-07 17:48:00
618,87,19,South Indian,35,Drink,434,2025-03-03 12:29:00
619,160,5,North Indian,52,Side,374,2025-01-28 19:27:00
620,31,7,Fast Food,125,Main,329,2025-02-02 12:15:00
620,31,7,Fast Food,46,Dessert,161,2025-02-22 02:57:00
620,31,7,Fast Food,30,Drink,132,2025-02-01 22:05:00
620,31,7,Fast Food,6,Main,190,2025-02-04 06:57:00
621,174,17,Fast Food,134,Dessert,284,2025-01-04 16:13:00
621,174,17,Fast Food,71,Dessert,112,2025-01-05 18:45:00
621,174,17,Fast Food,92,Dessert,282,2025-02-24 23:42:00
622,1,29,South Indian,22,Side,468,2025-03-09 19:37:00
623,105,45,Fast Food,58,Side,492,2025-02-09 11:20:00
624,183,6,North Indian,158,Main,340,2025-01-12 10:54:00
625,17,30,North Indian,36,Drink,164,2025-01-07 07:21:00
625,17,30,North Indian,99,Side,439,2025-01-26 19:00:00
626,178,13,South Indian,21,Dessert,375,2025-02-17 18:56:00
626,178,13,South Indian,97,Dessert,464,2025-01-08 00:23:00
627,77,15,South Indian,55,Dessert,280,2025-03-11 01:37:00
627,77,15,South Indian,56,Drink,466,2025-01-29 01:46:00
628,2,7,South Indian,8,Dessert,395,2025-02-15 14:42:00
629,4,50,South Indian,32,Side,394,2025-01-16 13:43:00
629,4,50,South Indian,133,Side,100,2025-01-06 10:01:00
629,4,50,South Indian,138,Drink,304,2025-01-04 13:57:00
630,182,18,North Indian,59,Main,335,2025-02-01 17:22:00
630,182,18,North Indian,189,Dessert,296,2025-01-27 19:45:00
630,182,18,North Indian,49,Drink,241,2025-02-08 01:06:00
631,165,4,North Indian,24,Dessert,350,2025-02-28 03:56:00
631,165,4,North Indian,23,Dessert,399,2025-02-17 14:29:00
632,142,50,North Indian,108,Side,488,2025-03-03 02:46:00
632,142,50,North Indian,98,Drink,368,2025-01-06 15:31:00
632,142,50,North Indian,85,Side,276,2025-01-02 07:22:00
633,11,40,Fast Food,85,Side,251,2025-01-06 13:39:00
633,11,40,Fast Food,119,Dessert,379,2025-02-12 03:49:00
634,115,3,South Indian,152,Dessert,258,2025-01-27 21:49:00
634,115,3,South Indian,105,Side,167,2025-02-17 01:53:00
634,115,3,South Indian,71,Main,294,2025-02-11 14:36:00
634,115,3,South Indian,43,Drink,406,2025-03-03 03:53:00
635,175,23,Fast Food,23,Dessert,499,2025-02-20 15:51:00
635,175,23,Fast Food,45,Main,452,2025-01-30 02:18:00
635,175,23,Fast Food,117,Drink,229,2025-02-24 06:16:00
635,175,23,Fast Food,104,Side,438,2025-01-18 06:05:00
636,96,42,Fast Food,123,Main,346,2025-01-18 07:03:00
636,96,42,Fast Food,63,Dessert,331,2025-02-20 14:26:00
636,96,42,Fast Food,139,Drink,425,2025-02-22 23:08:00
636,96,42,Fast Food,142,Main,206,2025-02-20 11:26:00
637,150,43,Fast Food,179,Drink,309,2025-02-01 13:48:00
638,81,8,North Indian,106,Drink,453,2025-03-02 00:09:00
638,81,8,North Indian,8,Side,134,2025-02-15 19:33:00
638,81,8,North Indian,197,Side,111,2025-02-10 01:23:00
638,81,8,North Indian,178,Main,213,2025-03-02 19:53:00
639,149,40,South Indian,72,Side,358,2025-01-09 12:40:00
640,174,24,South Indian,103,Dessert,446,2025-01-07 08:51:00
640,174,24,South Indian,54,Dessert,295,2025-02-14 06:09:00
641,178,39,South Indian,111,Side,470,2025-01-31 04:51:00
641,178,39,South Indian,52,Side,379,2025-03-10 03:45:00
642,74,23,South Indian,147,Drink,356,2025-02-27 15:42:00
642,74,23,South Indian,104,Dessert,355,2025-01-18 08:57:00
642,74,23,South Indian,54,Side,319,2025-02-03 03:45:00
643,131,5,Fast Food,127,Dessert,364,2025-01-08 20:13:00
644,12,20,North Indian,197,Drink,349,2025-02-20 19:01:00
644,12,20,North Indian,139,Side,275,2025-01-19 09:10:00
644,12,20,North Indian,156,Main,430,2025-02-05 08:53:00
645,150,33,North Indian,34,Side,279,2025-02-22 10:03:00
646,20,18,Fast Food,149,Main,410,2025-01-14 13:59:00
647,21,47,Fast Food,92,Main,234,2025-01-06 12:46:00
647,21,47,Fast Food,61,Side,180,2025-02-02 19:46:00
648,178,50,Fast Food,159,Side,444,2025-03-10 04:49:00
649,31,40,Fast Food,41,Main,271,2025-02-09 17:18:00
649,31,40,Fast Food,108,Dessert,297,2025-01-15 14:27:00
649,31,40,Fast Food,140,Drink,489,2025-02-04 07:24:00
650,149,25,North Indian,152,Dessert,435,2025-02-22 01:07:00
650,149,25,North Indian,185,Side,484,2025-02-15 04:19:00
650,149,25,North Indian,168,Main,193,2025-03-04 01:42:00
650,149,25,North Indian,55,Dessert,286,2025-01-15 01:12:00
651,93,35,South Indian,18,Drink,288,2025-01-17 20:57:00
652,130,39,Fast Food,29,Main,132,2025-01-08 06:37:00
652,130,39,Fast Food,138,Drink,217,2025-02-23 14:14:00
652,130,39,Fast Food,66,Side,248,2025-03-07 09:57:00
653,48,6,South Indian,143,Side,141,2025-01-19 16:19:00
653,48,6,South Indian,26,Main,446,2025-01-08 08:27:00
653,48,6,South Indian,134,Main,168,2025-02-05 20:35:00
654,47,38,North Indian,146,Dessert,376,2025-03-09 21:35:00
654,47,38,North Indian,99,Main,271,2025-02-12 22:27:00
655,104,21,Fast Food,137,Side,430,2025-02-20 21:39:00
655,104,21,Fast Food,191,Drink,473,2025-01-31 03:52:00
656,166,37,Fast Food,33,Main,156,2025-03-04 12:32:00
657,175,34,North Indian,14,Main,258,2025-02-24 01:30:00
657,175,34,North Indian,22,Side,189,2025-03-10 12:41:00
657,175,34,North Indian,40,Side,487,2025-01-09 18:10:00
658,104,27,South Indian,54,Dessert,247,2025-02-21 17:23:00
658,104,27,South Indian,71,Main,189,2025-01-20 03:44:00
658,104,27,South Indian,168,Side,479,2025-01-06 05:50:00
658,104,27,South Indian,20,Drink,178,2025-03-07 15:29:00
659,29,21,Fast Food,57,Drink,407,2025-01-30 15:56:00
659,29,21,Fast Food,24,Side,143,2025-01-27 06:54:00
659,29,21,Fast Food,108,Drink,337,2025-03-02 18:26:00
659,29,21,Fast Food,53,Dessert,404,2025-01-13 20:55:00
660,182,41,Fast Food,79,Side,453,2025-01-19 19:16:00
661,65,1,North Indian,67,Side,478,2025-01-23 15:29:00
661,65,1,North Indian,8,Drink,378,2025-01-17 10:33:00
661,65,1,North Indian,112,Side,376,2025-03-10 21:47:00
661,65,1,North Indian,88,Dessert,394,2025-01-27 08:27:00
662,193,46,North Indian,159,Dessert,125,2025-02-20 16:23:00
662,193,46,North Indian,113,Drink,474,2025-02-03 03:17:00
662,193,46,North Indian,17,Main,135,2025-01-21 21:54:00
663,1,27,Fast Food,84,Drink,323,2025-02-24 12:08:00
663,1,27,Fast Food,57,Main,123,2025-01-12 11:07:00
663,1,27,Fast Food,108,Main,395,2025-02-03 19:18:00
664,153,6,Fast Food,167,Main,303,2025-02-03 07:18:00
665,22,29,Fast Food,36,Side,108,2025-01-10 23:24:00
665,22,29,Fast Food,46,Main,167,2025-02-20 23:17:00
665,22,29,Fast Food,159,Dessert,404,2025-02-08 10:48:00
666,28,30,South Indian,173,Main,367,2025-01-02 13:16:00
666,28,30,South Indian,23,Dessert,126,2025-03-06 14:45:00
666,28,30,South Indian,173,Side,333,2025-01-20 14:06:00
666,28,30,South Indian,200,Drink,433,2025-02-02 11:25:00
667,139,30,South Indian,9,Main,151,2025-02-03 00:59:00
667,139,30,South Indian,141,Dessert,364,2025-01-04 15:09:00
668,125,20,South Indian,98,Main,245,2025-01-18 06:46:00
668,125,20,South Indian,132,Drink,302,2025-02-26 23:17:00
668,125,20,South Indian,10,Drink,263,2025-01-05 07:27:00
669,4,1,Fast Food,145,Side,494,2025-02-18 14:34:00
669,4,1,Fast Food,103,Main,403,2025-01-01 12:14:00
669,4,1,Fast Food,3,Dessert,427,2025-02-23 08:30:00
669,4,1,Fast Food,156,Main,255,2025-01-20 12:52:00
670,86,4,South Indian,94,Dessert,443,2025-02-12 08:41:00
670,86,4,South Indian,163,Dessert,308,2025-02-16 03:59:00
670,86,4,South Indian,199,Side,446,2025-03-08 02:06:00
670,86,4,South Indian,42,Dessert,338,2025-02-08 10:10:00
671,63,5,South Indian,73,Main,467,2025-01-10 16:02:00
671,63,5,South Indian,186,Main,270,2025-02-13 07:31:00
672,19,46,North Indian,146,Side,419,2025-01-30 20:13:00
672,19,46,North Indian,127,Drink,282,2025-01-18 11:43:00
673,84,19,South Indian,42,Side,326,2025-01-30 12:47:00
673,84,19,South Indian,75,Main,417,2025-01-31 04:36:00
674,60,3,South Indian,109,Side,318,2025-01-01 20:35:00
674,60,3,South Indian,110,Drink,442,2025-01-18 09:14:00
675,166,25,North Indian,196,Drink,168,2025-02-20 07:33:00
675,166,25,North Indian,96,Main,101,2025-02-26 06:51:00
676,140,34,North Indian,193,Main,341,2025-02-21 01:37:00
676,140,34,North Indian,168,Drink,483,2025-02-10 16:21:00
677,23,21,North Indian,52,Main,217,2025-02-12 12:34:00
678,193,21,North Indian,5,Side,337,2025-01-02 04:47:00
678,193,21,North Indian,133,Dessert,359,2025-02-16 07:19:00
678,193,21,North Indian,74,Side,185,2025-01-26 09:01:00
679,85,1,Fast Food,61,Drink,251,2025-01-14 18:27:00
679,85,1,Fast Food,152,Drink,255,2025-01-05 05:52:00
679,85,1,Fast Food,32,Main,233,2025-03-03 13:47:00
680,174,33,Fast Food,19,Drink,177,2025-02-18 09:17:00
680,174,33,Fast Food,42,Dessert,213,2025-01-09 01:50:00
681,45,47,South Indian,156,Main,189,2025-02-07 04:57:00
681,45,47,South Indian,68,Dessert,192,2025-02-10 02:11:00
681,45,47,South Indian,32,Side,165,2025-02-21 06:45:00
681,45,47,South Indian,6,Main,475,2025-02-05 06:39:00
682,12,35,Fast Food,78,Drink,429,2025-02-06 23:13:00
682,12,35,Fast Food,77,Drink,344,2025-01-26 02:24:00
682,12,35,Fast Food,61,Drink,186,2025-02-11 13:30:00
682,12,35,Fast Food,167,Dessert,209,2025-02-25 03:25:00
683,196,27,South Indian,167,Drink,113,2025-02-07 10:08:00
683,196,27,South Indian,147,Side,464,2025-03-06 22:50:00
683,196,27,South Indian,153,Drink,201,2025-03-06 00:56:00
684,67,26,Fast Food,155,Dessert,233,2025-01-25 05:56:00
684,67,26,Fast Food,32,Main,284,2025-02-10 01:33:00
685,22,44,North Indian,190,Dessert,110,2025-03-09 11:43:00
685,22,44,North Indian,169,Dessert,371,2025-02-15 02:13:00
686,165,13,Fast Food,149,Dessert,454,2025-02-04 08:13:00
686,165,13,Fast Food,12,Drink,402,2025-02-08 23:22:00
686,165,13,Fast Food,191,Dessert,401,2025-03-06 23:39:00
686,165,13,Fast Food,165,Side,213,2025-03-05 11:28:00
687,15,29,North Indian,146,Drink,304,2025-01-30 20:22:00
688,114,21,Fast Food,18,Drink,443,2025-03-11 04:23:00
688,114,21,Fast Food,16,Main,396,2025-01-24 15:26:00
689,159,48,Fast Food,175,Side,443,2025-02-22 05:13:00
689,159,48,Fast Food,183,Side,313,2025-01-11 07:21:00
690,164,11,Fast Food,3,Drink,191,2025-02-22 02:45:00
691,165,37,Fast Food,89,Drink,340,2025-01-20 03:52:00
691,165,37,Fast Food,20,Main,166,2025-01-03 20:41:00
691,165,37,Fast Food,102,Drink,233,2025-02-17 19:58:00
692,149,47,North Indian,117,Dessert,278,2025-01-05 13:07:00
692,149,47,North Indian,136,Side,166,2025-01-22 18:05:00
693,147,18,Fast Food,10,Main,288,2025-01-29 16:54:00
694,110,33,North Indian,166,Dessert,316,2025-02-27 12:16:00
694,110,33,North Indian,158,Main,151,2025-02-10 14:17:00
694,110,33,North Indian,33,Side,181,2025-02-24 23:03:00
695,42,40,Fast Food,123,Dessert,138,2025-02-18 06:27:00
695,42,40,Fast Food,105,Side,260,2025-01-13 20:40:00
696,71,7,South Indian,192,Drink,462,2025-01-27 23:33:00
697,13,16,South Indian,142,Side,307,2025-01-20 02:13:00
697,13,16,South Indian,36,Dessert,208,2025-03-02 10:15:00
697,13,16,South Indian,147,Main,168,2025-02-24 13:33:00
698,187,41,Fast Food,160,Dessert,179,2025-02-23 08:26:00
699,132,23,South Indian,7,Dessert,439,2025-02-22 20:12:00
700,75,16,Fast Food,128,Dessert,473,2025-01-27 12:44:00
700,75,16,Fast Food,107,Main,498,2025-01-06 01:37:00
700,75,16,Fast Food,197,Main,393,2025-02-23 11:01:00
701,52,22,Fast Food,120,Side,357,2025-03-10 02:58:00
701,52,22,Fast Food,137,Drink,333,2025-01-25 19:35:00
702,47,44,Fast Food,86,Drink,115,2025-03-05 07:48:00
702,47,44,Fast Food,129,Dessert,133,2025-01-29 18:44:00
702,47,44,Fast Food,180,Main,320,2025-01-23 03:06:00
703,147,50,Fast Food,157,Dessert,189,2025-02-15 21:47:00
703,147,50,Fast Food,162,Main,211,2025-01-24 11:25:00
704,82,16,South Indian,160,Side,308,2025-02-01 18:17:00
704,82,16,South Indian,61,Dessert,304,2025-02-03 09:50:00
705,182,46,Fast Food,96,Dessert,297,2025-02-26 13:56:00
705,182,46,Fast Food,166,Dessert,497,2025-03-06 06:07:00
705,182,46,Fast Food,11,Main,121,2025-02-11 22:51:00
706,97,6,South Indian,142,Drink,431,2025-01-12 05:18:00
706,97,6,South Indian,68,Dessert,386,2025-02-27 07:57:00
706,97,6,South Indian,89,Main,200,2025-03-02 06:16:00
706,97,6,South Indian,160,Drink,220,2025-01-20 13:05:00
707,22,4,Fast Food,157,Main,371,2025-01-30 03:33:00
707,22,4,Fast Food,167,Dessert,113,2025-02-24 23:47:00
707,22,4,Fast Food,110,Side,179,2025-02-27 16:20:00
708,6,17,South Indian,15,Side,393,2025-02-16 05:05:00
708,6,17,South Indian,198,Main,484,2025-01-11 00:55:00
709,64,3,Fast Food,170,Drink,430,2025-01-09 22:08:00
709,64,3,Fast Food,174,Dessert,437,2025-02-12 06:24:00
709,64,3,Fast Food,82,Side,305,2025-03-05 17:53:00
710,45,34,Fast Food,147,Dessert,355,2025-02-19 14:21:00
710,45,34,Fast Food,136,Drink,405,2025-03-02 02:15:00
711,134,47,North Indian,59,Side,369,2025-02-09 03:15:00
712,156,27,South Indian,34,Drink,193,2025-01-03 16:31:00
712,156,27,South Indian,96,Main,266,2025-01-15 01:46:00
712,156,27,South Indian,179,Drink,138,2025-02-28 09:25:00
713,57,17,Fast Food,157,Side,417,2025-02-08 11:51:00
713,57,17,Fast Food,70,Side,151,2025-03-08 22:49:00
713,57,17,Fast Food,156,Dessert,366,2025-03-09 17:32:00
714,50,33,Fast Food,144,Drink,141,2025-03-09 05:36:00
714,50,33,Fast Food,89,Main,449,2025-02-12 21:39:00
714,50,33,Fast Food,151,Drink,470,2025-02-27 22:15:00
715,9,18,South Indian,135,Main,403,2025-01-11 14:51:00
716,181,37,South Indian,1,Dessert,453,2025-02-13 20:54:00
716,181,37,South Indian,124,Side,346,2025-02-07 23:21:00
